rssi,mac_address,timestamp,distance
-64,B0:B4:48:BC:63:07,145858989333,5.71
-63,B0:B4:48:BC:63:07,145858989375,5.48
-69,B0:B4:48:BC:63:07,145858989375,6.9
-69,B0:B4:48:BC:63:07,145858989375,6.9
-69,B0:B4:48:BC:63:07,145858989375,6.9
-69,B0:B4:48:BC:63:07,145858989375,6.9
-69,B0:B4:48:BC:63:07,145858989375,6.9
-69,B0:B4:48:BC:63:07,145858989375,6.9
-71,B0:B4:48:BC:63:07,145858989375,7.38
-70,B0:B4:48:BC:63:07,145858989416,7.14
-70,B0:B4:48:BC:63:07,145858989416,7.14
-65,B0:B4:48:BC:63:07,145858989416,5.95
-65,B0:B4:48:BC:63:07,145858989416,5.95
-74,B0:B4:48:BC:63:07,145858989416,8.1
-74,B0:B4:48:BC:63:07,145858989416,8.1
-68,B0:B4:48:BC:63:07,145858989416,6.67
-68,B0:B4:48:BC:63:07,145858989416,6.67
-68,B0:B4:48:BC:63:07,145858989469,6.67
-68,B0:B4:48:BC:63:07,145858989469,6.67
-59,B0:B4:48:BC:63:07,145858989469,4.52
-59,B0:B4:48:BC:63:07,145858989469,4.52
-63,B0:B4:48:BC:63:07,145858989469,5.48
-66,B0:B4:48:BC:63:07,145858989469,6.19
-67,B0:B4:48:BC:63:07,145858989469,6.43
-67,B0:B4:48:BC:63:07,145858989469,6.43
-59,B0:B4:48:BC:63:07,145858989522,4.52
-60,B0:B4:48:BC:63:07,145858989522,4.76
-63,B0:B4:48:BC:63:07,145858989522,5.48
-63,B0:B4:48:BC:63:07,145858989522,5.48
-58,B0:B4:48:BC:63:07,145858989522,4.29
-74,B0:B4:48:BC:63:07,145858989522,8.1
-74,B0:B4:48:BC:63:07,145858989522,8.1
-65,B0:B4:48:BC:63:07,145858989522,5.95
-65,B0:B4:48:BC:63:07,145858989575,5.95
-59,B0:B4:48:BC:63:07,145858989575,4.52
-59,B0:B4:48:BC:63:07,145858989575,4.52
-60,B0:B4:48:BC:63:07,145858989575,4.76
-59,B0:B4:48:BC:63:07,145858989575,4.52
-61,B0:B4:48:BC:63:07,145858989575,5.0
-61,B0:B4:48:BC:63:07,145858989575,5.0
-57,B0:B4:48:BC:63:07,145858989575,4.05
-57,B0:B4:48:BC:63:07,145858989617,4.05
-62,B0:B4:48:BC:63:07,145858989617,5.24
-62,B0:B4:48:BC:63:07,145858989617,5.24
-57,B0:B4:48:BC:63:07,145858989617,4.05
-57,B0:B4:48:BC:63:07,145858989617,4.05
-56,B0:B4:48:BC:63:07,145858989617,3.81
-56,B0:B4:48:BC:63:07,145858989617,3.81
-59,B0:B4:48:BC:63:07,145858989617,4.52
-61,B0:B4:48:BC:63:07,145858989658,5.0
-61,B0:B4:48:BC:63:07,145858989658,5.0
-56,B0:B4:48:BC:63:07,145858989658,3.81
-57,B0:B4:48:BC:63:07,145858989658,4.05
-56,B0:B4:48:BC:63:07,145858989658,3.81
-56,B0:B4:48:BC:63:07,145858989658,3.81
-56,B0:B4:48:BC:63:07,145858989658,3.81
-59,B0:B4:48:BC:63:07,145858989658,4.52
-59,B0:B4:48:BC:63:07,145858989700,4.52
-56,B0:B4:48:BC:63:07,145858989700,3.81
-56,B0:B4:48:BC:63:07,145858989700,3.81
-59,B0:B4:48:BC:63:07,145858989700,4.52
-59,B0:B4:48:BC:63:07,145858989700,4.52
-56,B0:B4:48:BC:63:07,145858989701,3.81
-56,B0:B4:48:BC:63:07,145858989701,3.81
-59,B0:B4:48:BC:63:07,145858989701,4.52
-59,B0:B4:48:BC:63:07,145858989753,4.52
-56,B0:B4:48:BC:63:07,145858989753,3.81
-56,B0:B4:48:BC:63:07,145858989753,3.81
-59,B0:B4:48:BC:63:07,145858989753,4.52
-59,B0:B4:48:BC:63:07,145858989753,4.52
-61,B0:B4:48:BC:63:07,145858989753,5.0
-61,B0:B4:48:BC:63:07,145858989753,5.0
-59,B0:B4:48:BC:63:07,145858989753,4.52
-61,B0:B4:48:BC:63:07,145858989825,5.0
-61,B0:B4:48:BC:63:07,145858989825,5.0
-59,B0:B4:48:BC:63:07,145858989825,4.52
